Rank,Player,Movement,Nation,DOB,Event,Points,Player ID,Last Name,First Name
1741,"GOMES, Henrique Silvestre",-18,BRA,18 Dec 2002,9,8.50,100358723,GOMES, Henrique Silvestre
1741,"KHAN, Faris",-507,USA,11 Feb 2002,2,8.50,100307036,KHAN, Faris
1741,"LOPEZ COMPER, Felipe",-18,CHI,01 Jan 2003,5,8.50,100347486,LOPEZ COMPER, Felipe
1741,"SHEPP, Anton",-18,NZL,30 Oct 2002,7,8.50,100346619,SHEPP, Anton
1745,"FLISBERG, David",-19,SWE,08 Sep 2001,11,8.50,100249323,FLISBERG, David
1745,"SINGH, Srijan",-19,AUS,09 Feb 2002,20,8.50,100324672,SINGH, Srijan
1747,"POULSEN, Oskar Brostrom",-19,DEN,15 Jan 2002,18,8.50,100238802,POULSEN, Oskar Brostrom
1748,"KALOCSAI, Peter",-19,HUN,23 Mar 2003,7,8.25,100282836,KALOCSAI, Peter
1749,"URSULEANU, Mihai",-18,ROU,08 Nov 2001,8,8.25,100232814,URSULEANU, Mihai
1750,"MCDONALD, Theodore",-18,USA,23 Dec 2000,2,8.25,100327066,MCDONALD, Theodore
1751,"AUSLANDS, Janis",-16,LAT,28 Jun 2000,18,8.25,100243650,AUSLANDS, Janis
1752,"BORSAN, Doru Junior",-15,ROU,08 Feb 2001,11,8.25,100238128,BORSAN, Doru Junior
1752,"COSKUN , Berke Eser",-15,TUR,13 Jan 2000,6,8.25,100184861,COSKUN , Berke Eser
1752,"DESWAL, Ayush",-15,IND,18 Feb 2000,6,8.25,100299759,DESWAL, Ayush
1752,"JORDAO, Vitor",-15,BRA,16 Feb 2001,8,8.25,100348360,JORDAO, Vitor
1752,"MARTIN, Ross",-15,GBR,06 Dec 2000,2,8.25,100276367,MARTIN, Ross
1752,"NOVO, Ignacio",-15,ARG,30 Jun 2000,3,8.25,100338539,NOVO, Ignacio
1752,"POLITIS, Peter",-15,AUS,25 Dec 2003,8,8.25,100370807,POLITIS, Peter
1752,"ROBINSON, Bryce",-15,AUS,24 Jun 2002,8,8.25,100284096,ROBINSON, Bryce
1752,"STENDAL, Anton",-15,SWE,24 May 2003,4,8.25,100331108,STENDAL, Anton
1752,"WILLIAMS, Te Kani",-15,NZL,11 Jan 2000,13,8.25,100228658,WILLIAMS, Te Kani
1762,"GREWAL, Deepender",-15,IND,14 Sep 2001,12,8.25,100326930,GREWAL, Deepender
1763,"GONZALEZ JORQUERA, Renato Esteban",-14,CHI,17 May 2002,6,8.00,100347870,GONZALEZ JORQUERA, Renato Esteban
1763,"SARI, Fatih",-14,TUR,18 Mar 2003,14,8.00,100329411,SARI, Fatih
1765,"BRITO THOMAS, Javier Enrique",+898,VEN,19 Sep 2001,10,8.00,100343976,BRITO THOMAS, Javier Enrique
1765,"DOGHMANI, Ben",-14,TUN,21 Mar 2001,16,8.00,100302659,DOGHMANI, Ben
1765,"KARAZHOV, Vladislav",-14,BUL,23 Jul 2001,6,8.00,100256093,KARAZHOV, Vladislav
1765,"PINO, Sebastian",-14,VEN,28 Jul 2000,4,8.00,100288601,PINO, Sebastian
1769,"AZAR, Marco Antonio",-15,LBN,18 May 2003,8,8.00,100309633,AZAR, Marco Antonio
1769,"MUNOZ GAJARDO, Diego Ignacio",-15,CHI,10 Mar 2001,18,8.00,100332772,MUNOZ GAJARDO, Diego Ignacio
1769,"PARAMASIVAM, Subash",-15,IND,26 Mar 2001,20,8.00,100317892,PARAMASIVAM, Subash
1769,"SLOCOMBE, Stephen",-15,BAR,31 Mar 2003,10,8.00,100337659,SLOCOMBE, Stephen
1769,"VAN SCHALKWYK, Connor Henry",-15,NAM,27 Nov 2004,10,8.00,100336035,VAN SCHALKWYK, Connor Henry
1774,"SKUPIEN, Louis",-15,GBR,15 May 2002,10,8.00,100262753,SKUPIEN, Louis
1775,"BADGUJAR , Naresh",-15,IND,03 Dec 2002,15,8.00,100287000,BADGUJAR , Naresh
1775,"CHAURASIA, Yash",-15,IND,09 Dec 2001,7,8.00,100372028,CHAURASIA, Yash
1775,"SAEZ-ROYUELA ARIZA, Alvaro",-15,ESP,11 Aug 2000,5,8.00,100322881,SAEZ-ROYUELA ARIZA, Alvaro
1775,"TANG, Junyi",-15,AUS,28 Oct 2002,13,8.00,100322141,TANG, Junyi
1775,"WATANABE, Kan",-15,JPN,16 Jun 2002,10,8.00,100309444,WATANABE, Kan
1780,"BERRY LEON, Juan Pablo",-15,MEX,29 Mar 2000,12,7.75,100274803,BERRY LEON, Juan Pablo
1781,"BIAGIOTTI, Richard",-15,DEN,05 Oct 2003,10,7.75,100309017,BIAGIOTTI, Richard
1781,"BICKAUSKIS, Ugnius",-15,LTU,28 Mar 2002,12,7.75,100259609,BICKAUSKIS, Ugnius
1781,"DAGAN, Adi",-15,ISR,11 Apr 2003,17,7.75,100293395,DAGAN, Adi
1781,"FLAHERTY, Max",-15,AUS,12 Aug 2001,7,7.75,100331869,FLAHERTY, Max
1781,"SVENNINGSEN HOLMVANG, Noah",-15,DEN,08 Sep 2001,13,7.75,100297260,SVENNINGSEN HOLMVANG, Noah
1786,"AGATRA, Nauvaldo Jati",+257,INA,12 Jul 2003,10,7.75,100348452,AGATRA, Nauvaldo Jati
1786,"CHOI, Hoseong",-13,KOR,23 Mar 2000,9,7.75,100287053,CHOI, Hoseong
1786,"MANOLE, Bogdan Andrei",-13,ROU,01 Jun 2002,5,7.75,100265988,MANOLE, Bogdan Andrei
1786,"MORGAN, Evan",-13,POR,25 Sep 2001,10,7.75,100252881,MORGAN, Evan
1786,"MUKEBA, Nkanku",-13,COD,04 Apr 2002,7,7.75,100368915,MUKEBA, Nkanku
1786,"NAVARRO, Ryan",-13,CAN,26 May 2000,4,7.75,100294667,NAVARRO, Ryan
1786,"PIEKAREK, Kacper",-13,POL,02 Feb 2000,10,7.75,100213330,PIEKAREK, Kacper
1786,"RIEDEL, Tim",-13,GER,29 Mar 2001,11,7.75,100289271,RIEDEL, Tim
1786,"STEFANOVIC, Luka",+599,SRB,07 Nov 2001,12,7.75,100234167,STEFANOVIC, Luka
1786,"SWITZER, Ty",-13,USA,14 Sep 2003,11,7.75,100355519,SWITZER, Ty
1796,"GUTIERREZ, Mauricio",+156,PER,10 Jun 2001,17,7.75,100344939,GUTIERREZ, Mauricio
1796,"PERIAL, Razvan",-13,ROU,09 Sep 2002,8,7.75,100340268,PERIAL, Razvan
1798,"GIBBONS, Anders",-14,USA,06 Aug 2000,5,7.75,100320401,GIBBONS, Anders
1798,"TANG, Cheng",-14,TPE,20 Apr 2003,16,7.75,100366664,TANG, Cheng
1800,"BIELIK, Lukas",-14,SVK,03 Sep 2001,10,7.75,100234417,BIELIK, Lukas
1800,"KIM, Moonbae",+863,KOR,20 Oct 2001,7,7.75,100279223,KIM, Moonbae
1800,"KISTANOV, Kirill",-14,KGZ,11 Apr 2002,9,7.75,100279337,KISTANOV, Kirill
1803,"BENEKE, Corne",-15,RSA,07 Apr 2000,13,7.50,100288826,BENEKE, Corne
1804,"CADEAU, Justin",-15,USA,05 Oct 2001,4,7.50,100345475,CADEAU, Justin
1804,"KNIAZEU, Mikhail",-15,BLR,09 Apr 2002,14,7.50,100234158,KNIAZEU, Mikhail
1804,"MALIGE, Noah",-15,FRA,13 Dec 2002,11,7.50,100295162,MALIGE, Noah
1804,"VAHTRAS, Ronan",-15,EST,26 Apr 2001,15,7.50,100289394,VAHTRAS, Ronan
1808,"BERTRAND, Robin",-14,FRA,15 Mar 2003,7,7.50,100297730,BERTRAND, Robin
1809,"HAMMAN, Muntingh",-14,RSA,23 Apr 2001,13,7.50,100313314,HAMMAN, Muntingh
1809,"RODEIA, Andre",-14,POR,26 Sep 2001,8,7.50,100231109,RODEIA, Andre
1811,"CHEN, Zi Hui",-12,CHN,07 Jun 2003,19,7.50,100362647,CHEN, Zi Hui
1812,"DAY, Liam",-12,RSA,25 Aug 2000,4,7.50,100302849,DAY, Liam
1812,"NAKAZATO, Tsubasa",-12,JPN,05 Mar 2002,4,7.50,100310410,NAKAZATO, Tsubasa
1812,"TCHE, Kun Teng",-65,MAC,10 Oct 2000,10,7.50,100250256,TCHE, Kun Teng
1812,"WANG, Yukun",-12,CHN,31 May 2000,24,7.50,100284114,WANG, Yukun
1816,"SUN, Andy",-13,CAN,17 Aug 2000,6,7.25,100272484,SUN, Andy
1816,"VAUGHAN, Aidan",-13,AUS,10 Apr 2003,9,7.25,100330530,VAUGHAN, Aidan
1818,"SHEARER, Matthew",-12,NZL,29 Oct 2002,22,7.25,100307737,SHEARER, Matthew
1819,"SILES DIAZ , Jose Gustavo",-12,PER,08 Dec 2001,3,7.00,100337872,SILES DIAZ , Jose Gustavo
1819,"STINO, Mario",-12,AUT,30 Jun 2000,11,7.00,100205965,STINO, Mario
1821,"BRUNGS, Hugo",-12,SWE,27 Jun 2000,3,7.00,100226709,BRUNGS, Hugo
1821,"CRUZ, Felipe",-12,CRC,05 Sep 2001,11,7.00,100321869,CRUZ, Felipe
1821,"MASALA, Matteo",-12,ITA,20 Nov 2001,7,7.00,100233837,MASALA, Matteo
1821,"MUJAKIC, Alen",-12,GER,26 Jul 2003,4,7.00,100312029,MUJAKIC, Alen
1821,"WISNIEWSKI, Dawid",-12,POL,17 Nov 2002,7,7.00,100304625,WISNIEWSKI, Dawid
1826,"ABDUMALIKOV, Samandar",-11,UZB,22 Mar 2003,16,7.00,100303420,ABDUMALIKOV, Samandar
1826,"ADHITYA, Muhammad",-11,INA,25 Apr 2001,12,7.00,100290351,ADHITYA, Muhammad
1826,"BAHL, Garv",-11,IND,17 Nov 2004,7,7.00,100344561,BAHL, Garv
1826,"HEIDARI, Arya",-11,IRI,27 Aug 2002,5,7.00,100320762,HEIDARI, Arya
1826,"PAKHARENKO, Taras",-11,UKR,24 Apr 2003,17,7.00,100273052,PAKHARENKO, Taras
1826,"PAN, Yuchen",-11,CHN,08 May 2002,21,7.00,100348707,PAN, Yuchen
1832,"ALVES, Simao",-9,POR,02 Feb 2000,5,7.00,100204371,ALVES, Simao
1832,"KANG, Jun Soo",-9,KOR,18 Jul 2001,17,7.00,100279188,KANG, Jun Soo
1832,"OKKELS JENSEN, Emil",-9,DEN,27 Mar 2001,11,7.00,100237406,OKKELS JENSEN, Emil
1832,"PETROVIC, Andreja",-9,NOR,01 Feb 2000,10,7.00,100203824,PETROVIC, Andreja
1832,"SEDLIAK, Simon",-9,SVK,09 Aug 2002,12,7.00,100281030,SEDLIAK, Simon
1832,"STINCHCOMB, Trey",-9,USA,17 Aug 2001,11,7.00,100337861,STINCHCOMB, Trey
1832,"TIAMSON, joseph gabriel",-9,PHI,27 Oct 2000,6,7.00,100344028,TIAMSON, joseph gabriel
1839,"SHCHEBLYKIN, Danyil",-8,UKR,30 Jan 2002,5,7.00,100332937,SHCHEBLYKIN, Danyil
1839,"SRAJ, Borut",-8,SLO,17 Jan 2001,17,7.00,100243181,SRAJ, Borut
1841,"ARBELAEZ PRATI, Vicente",-7,COL,19 Dec 2001,4,6.75,100347784,ARBELAEZ PRATI, Vicente
1841,"COSTAMAGNA, Alfonso",-7,ARG,26 May 2000,2,6.75,100343939,COSTAMAGNA, Alfonso
1841,"FREEL, Andrew",-7,RSA,30 Nov 2000,7,6.75,100247656,FREEL, Andrew
1844,"RAMIREZ, Ramiro",-7,MEX,19 Jun 2001,9,6.75,100324063,RAMIREZ, Ramiro
1845,"AKBAROV, Said",-7,UZB,11 Nov 2004,7,6.75,100325612,AKBAROV, Said
1845,"ALAMI, Rayane",-56,QAT,17 Jan 2000,13,6.75,100279545,ALAMI, Rayane
1845,"ARZHANKIN, Anton",-7,RUS,04 May 2003,5,6.75,100265832,ARZHANKIN, Anton
1845,"GOROKHOV, Mikhail",-7,RUS,29 Jan 2004,5,6.75,100298396,GOROKHOV, Mikhail
1845,"HAZOURI CELORIO, Javier",-7,MEX,13 May 2002,12,6.75,100329835,HAZOURI CELORIO, Javier
1845,"ISAKSSON, Melker",-7,SWE,28 Apr 2000,6,6.75,100200270,ISAKSSON, Melker
1845,"JUAREZ CABALLERO, Jorge Ivan",-7,MEX,05 Feb 2000,8,6.75,100329838,JUAREZ CABALLERO, Jorge Ivan
1845,"LOFMAN, Aleksi",-7,FIN,21 Feb 2002,8,6.75,100245613,LOFMAN, Aleksi
1845,"MARTINEZ MORA ESDRAS , wulfrano",-7,MEX,06 Oct 2001,11,6.75,100299983,MARTINEZ MORA ESDRAS , wulfrano
1845,"MATHEIOWETZ, Luca",-7,GER,23 Jan 2002,10,6.75,100273796,MATHEIOWETZ, Luca
1845,"MATSUZAKI, Mikihisa",-7,JPN,02 Sep 2000,5,6.75,100286425,MATSUZAKI, Mikihisa
1845,"MOTAGHEDI, Nadim",-7,USA,16 May 2002,8,6.75,100328932,MOTAGHEDI, Nadim
1845,"PALMADE, Boris",-7,USA,12 Aug 2000,6,6.75,100302799,PALMADE, Boris
1845,"PAULOVCAK, Samuel",-7,SVK,23 Apr 2000,4,6.75,100211897,PAULOVCAK, Samuel
1845,"RAKHIMOV, Amir",-7,RUS,19 Dec 2002,11,6.75,100258061,RAKHIMOV, Amir
1845,"THIEBAUT, Tristan",-7,FRA,05 Jul 2000,5,6.75,100323514,THIEBAUT, Tristan
1845,"TOBISCH, Oliver",-7,GER,27 Jan 2000,3,6.75,100225380,TOBISCH, Oliver
1845,"WESTLING, Emil",-7,SWE,16 Aug 2001,13,6.75,100252578,WESTLING, Emil
1845,"WINEGAR, Theo",-7,USA,10 Jul 2001,10,6.75,100330506,WINEGAR, Theo
1845,"ZANCHETA, Lucas",-7,BRA,28 Mar 2002,4,6.75,100384855,ZANCHETA, Lucas
1865,"CHERKOVETS, Vladimir",-7,RUS,28 Feb 2002,17,6.75,100271397,CHERKOVETS, Vladimir
1865,"FLORES, Fernando",-7,ESA,11 Jan 2003,11,6.75,100351040,FLORES, Fernando
1865,"KORELOV, Robert",-7,RUS,30 Nov 2003,16,6.75,100284316,KORELOV, Robert
1865,"RADJAA, Khalil Adel",-7,ALG,13 Jul 2000,9,6.75,100270499,RADJAA, Khalil Adel
1865,"SETHI, Ishan",-7,IND,12 Jul 2001,9,6.75,100284957,SETHI, Ishan
1865,"TOOTOONCHI MOGHADAM, Erkin",-168,IRI,22 Jun 2002,19,6.75,100279732,TOOTOONCHI MOGHADAM, Erkin
1871,"KLEEBERG, Lennart",-7,GER,09 Feb 2002,8,6.75,100284336,KLEEBERG, Lennart
1871,"LEE, Jae Myeong",-322,KOR,01 Jul 2002,10,6.75,100293850,LEE, Jae Myeong
1871,"SCHNEGG, Timo",-76,SUI,26 Apr 2000,9,6.75,100295330,SCHNEGG, Timo
1871,"SUMIARSA, Rifqy Sukma Ramadhan",-7,INA,28 Aug 2002,14,6.75,100279027,SUMIARSA, Rifqy Sukma Ramadhan
1875,"DOSSETTER, Charles",-9,GBR,25 Dec 2001,15,6.75,100315624,DOSSETTER, Charles
1875,"ITURBE, Matias",-9,ARG,05 Feb 2002,6,6.75,100347878,ITURBE, Matias
1875,"KIM, Hyeoung Jin",+788,KOR,16 Jan 2003,14,6.75,100316519,KIM, Hyeoung Jin
1875,"NAHAS, Sari Sam",-176,FRA,14 Feb 2001,6,6.75,100316906,NAHAS, Sari Sam
1875,"RODRIGUEZ AGUILAR, Bautista",-9,ARG,31 Jan 2002,12,6.75,100358402,RODRIGUEZ AGUILAR, Bautista
1880,"CECERE, Edoardo",-537,ITA,04 Aug 2000,2,6.75,100201121,CECERE, Edoardo
1880,"FROELICH, Miguel",-11,BRA,08 Dec 2001,3,6.75,100347045,FROELICH, Miguel
1880,"GIRALDEZ, Nil",-11,ESP,08 Jun 2000,2,6.75,100248399,GIRALDEZ, Nil
1880,"KOMAC, Rok",-11,SLO,25 Jun 2000,7,6.75,100202709,KOMAC, Rok
1880,"KOVACEVIC, Marko",-11,SLO,10 Jan 2001,14,6.75,100234195,KOVACEVIC, Marko
1880,"MCKINNEY, Brandon",-11,USA,26 May 2001,3,6.75,100318190,MCKINNEY, Brandon
1880,"NIEVES SCHETTINO, Diego",-11,MEX,20 Jan 2001,4,6.75,100329846,NIEVES SCHETTINO, Diego
1880,"TEMIRHANOV, Arslanbek",-11,SWE,07 Sep 2003,19,6.75,100271684,TEMIRHANOV, Arslanbek
1880,"WAGNER, Simon",-11,FRA,27 Jan 2000,4,6.75,100220183,WAGNER, Simon
1889,"KOMAGATA, Reiya",-12,JPN,13 Apr 2003,14,6.50,100260126,KOMAGATA, Reiya
1889,"SEBESTA, Jan",-123,SUI,05 Mar 2003,15,6.50,100284063,SEBESTA, Jan
1889,"SLIWINSKI, Dominik Robert",-12,POL,27 Apr 2000,8,6.50,100257978,SLIWINSKI, Dominik Robert
1889,"TRIGOSSO MERCADO, Sebastian",-12,BOL,26 Jan 2002,12,6.50,100347688,TRIGOSSO MERCADO, Sebastian
1889,"VAN DONSELAAR, Freek",-12,NED,06 Jan 2003,19,6.50,100279778,VAN DONSELAAR, Freek
1894,"CASTILLO GRULLON, Johan Francisco",-13,DOM,03 Oct 2000,4,6.50,100315100,CASTILLO GRULLON, Johan Francisco
1894,"CONTRERAS MEDINA, Juan Fernando",-13,COL,02 Oct 2002,6,6.50,100347363,CONTRERAS MEDINA, Juan Fernando
1894,"DOE, Matthew",-13,GBR,10 Aug 2001,4,6.50,100330199,DOE, Matthew
1894,"MOSBERGER, Pascal",-13,SUI,26 Jul 2000,5,6.50,100254968,MOSBERGER, Pascal
1894,"SCHLOSSMANN, Frederic",-13,GER,09 Apr 2002,5,6.50,100246192,SCHLOSSMANN, Frederic
1894,"SIM, Woohyuk",New,KOR,04 Feb 2003,6,6.50,100312612,SIM, Woohyuk
1894,"SONG, Seung Yun",-13,KOR,14 Jan 2000,5,6.50,100279308,SONG, Seung Yun
1901,"BONCHIS, Serban",-14,ROU,17 Sep 2000,17,6.50,100204021,BONCHIS, Serban
1901,"CADIZ RAMCHARITAR, Joshua",-14,CAN,10 Jun 2001,8,6.50,100324951,CADIZ RAMCHARITAR, Joshua
1901,"KATTA, Phillip",-14,USA,27 Apr 2000,21,6.50,100258909,KATTA, Phillip
1901,"VERKHOVSKIY, David",-14,RUS,13 Aug 2002,8,6.50,100372561,VERKHOVSKIY, David
1901,"ZHU, Andy",-14,CAN,13 Feb 2003,32,6.50,100358556,ZHU, Andy
1906,"ANDREI , Andrei",-14,ROU,23 Jul 2002,17,6.25,100252384,ANDREI , Andrei
1906,"AYYAPPAN, Rishikrishna",-84,IND,21 Jul 2001,14,6.25,100278573,AYYAPPAN, Rishikrishna
1906,"DESAI, Rahul",-14,AUS,06 Jan 2003,13,6.25,100340870,DESAI, Rahul
1906,"KHANAL, Pranav",-14,NEP,21 May 2001,8,6.25,100298191,KHANAL, Pranav
1906,"KIM, gun hyoung",+54,KOR,29 May 2002,6,6.25,100329618,KIM, gun hyoung
1906,"NABIL, Youssef",-14,EGY,19 Aug 2001,15,6.25,100324473,NABIL, Youssef
1912,"FERREIRA, Joao",-15,POR,08 Jan 2002,6,6.25,100304384,FERREIRA, Joao
1912,"GEDULDT, Luke",-15,RSA,30 Apr 2002,14,6.25,100339474,GEDULDT, Luke
1912,"LANIK, Tomas",-15,SVK,16 May 2002,6,6.25,100271957,LANIK, Tomas
1912,"ROWE, Daniel",-15,NZL,25 Jun 2001,15,6.25,100340874,ROWE, Daniel
1912,"SOEMARNO, Giorgio Alessandro",-15,INA,04 Mar 2001,8,6.25,100279022,SOEMARNO, Giorgio Alessandro
1917,"ARNARP, Elliot",-15,SWE,18 Oct 2000,11,6.25,100225657,ARNARP, Elliot
1917,"BHATNAGAR, Shivank",-15,IND,18 Sep 2000,7,6.25,100278590,BHATNAGAR, Shivank
1917,"COETZEE, Aldan Jakobus",-15,RSA,18 Jan 2002,10,6.25,100303137,COETZEE, Aldan Jakobus
1917,"GUINES, Jeremy",-15,PYF,08 Jan 2002,2,6.25,100332978,GUINES, Jeremy
1917,"IZOTOV, Bogdan",-15,KAZ,12 Jan 2001,4,6.25,100253690,IZOTOV, Bogdan
1917,"KOO, TaeWoo",-15,KOR,11 Aug 2000,10,6.25,100277253,KOO, TaeWoo
1917,"MALHOTRA, Rhythm",-15,IND,23 Mar 2001,6,6.25,100332850,MALHOTRA, Rhythm
1917,"MENDONCA FERREIRA PEREIRA, Hugo Filipe",-15,POR,15 Dec 2001,3,6.25,100248409,MENDONCA FERREIRA PEREIRA, Hugo Filipe
1917,"MULLER, Rik",-434,NED,07 Jun 2001,6,6.25,100207380,MULLER, Rik
1917,"REZAEV, Andrew",-15,CAN,10 Aug 2000,4,6.25,100306061,REZAEV, Andrew
1917,"VERZINI, Filippo",-15,ITA,20 Jan 2001,2,6.25,100385987,VERZINI, Filippo
1928,"O'MALLEY, Maxwell",-16,USA,09 Jul 2002,13,6.00,100317688,O'MALLEY, Maxwell
1929,"BASTIEN , Romeo",-16,FRA,23 Nov 2003,11,6.00,100283348,BASTIEN , Romeo
1929,"FUMEAUX BUENAVENTURA, Juan Martin",-16,URU,13 Mar 2002,6,6.00,100334340,FUMEAUX BUENAVENTURA, Juan Martin
1929,"IMAMOV, Akmal",-16,UZB,30 Sep 2002,8,6.00,100317882,IMAMOV, Akmal
1929,"MARSHALL, Kaipo",-16,BAR,21 Mar 2002,8,6.00,100327328,MARSHALL, Kaipo
1933,"VERSTEGEN, Quin",-15,NED,28 Dec 2000,11,6.00,100288979,VERSTEGEN, Quin
1934,"JURKOVIC, Marin",-205,CRO,12 Nov 2000,14,5.75,100212139,JURKOVIC, Marin
1934,"MAESTRELLI, Francesco",-15,ITA,21 Dec 2002,8,5.75,100257588,MAESTRELLI, Francesco
1934,"MORAVIA, Ziv",-15,ISR,28 Jun 2002,8,5.75,100289191,MORAVIA, Ziv
1934,"SAILOR, Christopher",-15,USA,03 Dec 2001,10,5.75,100339319,SAILOR, Christopher
1934,"WESSELS, Daniel",-15,RSA,23 May 2003,9,5.75,100320092,WESSELS, Daniel
1939,"BELTRAO, Jorge",-16,GBR,21 Sep 2001,5,5.75,100267108,BELTRAO, Jorge
1939,"BURNASHOV, Danil",-16,RUS,05 Jun 2001,3,5.75,100263410,BURNASHOV, Danil
1939,"CARRASCO, Octavio",-16,VEN,19 Jan 2001,2,5.75,100335598,CARRASCO, Octavio
1939,"DAEHNKE, Griffin",-16,USA,23 Oct 2002,4,5.75,100351273,DAEHNKE, Griffin
1939,"DEREVENSKOV, Evgenii",-16,RUS,20 Jul 2002,9,5.75,100257433,DEREVENSKOV, Evgenii
1939,"DRAY, Dan",-16,FRA,17 Jul 2002,2,5.75,100329592,DRAY, Dan
1939,"DZIMISTARISHVILI, Tsotne",-16,GEO,03 Jul 2003,20,5.75,100260363,DZIMISTARISHVILI, Tsotne
1939,"GODOY, Felipe",-16,CHI,10 Aug 2001,15,5.75,100348009,GODOY, Felipe
1939,"JONKER, Frank",New,NED,30 May 2002,9,5.75,100298163,JONKER, Frank
1939,"JUCHA, William",-16,FRA,19 Feb 2004,9,5.75,100322512,JUCHA, William
1939,"KHAN, Shoaib",-16,PAK,15 Feb 2002,2,5.75,100327035,KHAN, Shoaib
1939,"KHROMCHENKO, Eitan",-16,USA,02 Jul 2002,2,5.75,100361634,KHROMCHENKO, Eitan
1939,"KRUG, Connor",-16,USA,09 Nov 2002,6,5.75,100329510,KRUG, Connor
1939,"KRUG, Jake",-16,USA,09 Nov 2002,5,5.75,100330544,KRUG, Jake
1939,"LAMAS VILLARROEL, Francisco",-16,VEN,10 Jun 2003,3,5.75,100347672,LAMAS VILLARROEL, Francisco
1939,"LIAO, Eric",New,TPE,29 Mar 2003,3,5.75,100284331,LIAO, Eric
1939,"MAAS, Max",-16,BEL,18 May 2000,9,5.75,100259524,MAAS, Max
1939,"MIYAKE, Keiju",-16,JPN,11 Jun 2002,24,5.75,100283500,MIYAKE, Keiju
1939,"MOINET, Nil",-16,FRA,01 Oct 2000,2,5.75,100225298,MOINET, Nil
1939,"MURTAGH, Oisin",-16,IRL,13 Nov 2000,9,5.75,100289604,MURTAGH, Oisin
1939,"ORLIKOWSKI, Aleksander",-16,POL,18 Oct 2003,11,5.75,100309123,ORLIKOWSKI, Aleksander
1939,"ROJANASOONTHON, Tarm",-16,THA,03 Jun 2003,11,5.75,100337047,ROJANASOONTHON, Tarm
1939,"SERENKO, Egor",-16,RUS,04 Mar 2001,2,5.75,100256573,SERENKO, Egor
1939,"SOUZA PINTO DE CAMARGO E SILVA, Andre",-16,BRA,13 Dec 2002,12,5.75,100360206,SOUZA PINTO DE CAMARGO E SILVA, Andre
1939,"VON HELLENS, Niklas",-16,USA,30 Sep 2001,5,5.75,100370035,VON HELLENS, Niklas
1939,"WU, Hung Ju",-16,TPE,26 Oct 2001,12,5.75,100338601,WU, Hung Ju
1939,"YOUSEFZADEH, Mohammad Sina",-16,IRI,10 Mar 2002,4,5.75,100288441,YOUSEFZADEH, Mohammad Sina
1966,"PAGANETTI, Victor",-16,FRA,02 Apr 2003,10,5.75,100259382,PAGANETTI, Victor
1966,"VORONCHIKHIN, Arkadii",-16,RUS,16 Nov 2001,13,5.75,100288519,VORONCHIKHIN, Arkadii
1968,"CHEN, Ping-Ho",-16,TPE,05 Sep 2002,13,5.75,100319174,CHEN, Ping-Ho
1968,"KUZNETSOV, Ruslan",-16,RUS,15 Oct 2001,18,5.75,100304382,KUZNETSOV, Ruslan
1968,"POPESCU , Luca",-16,ROU,13 Jan 2003,8,5.75,100306875,POPESCU , Luca
1968,"TAPIA, Diego",-16,PER,04 May 2001,18,5.75,100347053,TAPIA, Diego
1968,"ZHANG, Xiaonan",-16,CHN,20 Mar 2000,11,5.75,100300058,ZHANG, Xiaonan
1973,"VASYLIEV, Alexander",-15,UKR,16 Mar 2001,8,5.75,100233518,VASYLIEV, Alexander
1974,"ALABDULLAH, Bader",+199,KUW,23 Mar 2002,14,5.50,100318486,ALABDULLAH, Bader
1974,"ALMENAR, Carlos",-14,VEN,18 Jan 2000,4,5.50,100335593,ALMENAR, Carlos
1974,"CHANG, Junhyuk",+117,KOR,18 Dec 2002,15,5.50,100315652,CHANG, Junhyuk
1974,"FUJIWARA, Joao Pedro",-14,BRA,06 Jan 2000,8,5.50,100287626,FUJIWARA, Joao Pedro
1974,"GONZALEZ RETANA, Rafael Eduardo",-14,ESA,26 Jan 2000,12,5.50,100284115,GONZALEZ RETANA, Rafael Eduardo
1974,"LICEA, Alejandro",-14,ESA,26 Jan 2004,8,5.50,100356987,LICEA, Alejandro
1974,"MALTSEV ALEXANDER, Alexander",-14,RUS,16 Aug 2000,10,5.50,100298158,MALTSEV ALEXANDER, Alexander
1974,"PROKURAT, Anthony",-14,USA,28 Mar 2002,4,5.50,100329882,PROKURAT, Anthony
1982,"KASERA, Ott Artur",-13,EST,04 Oct 2000,12,5.50,100285864,KASERA, Ott Artur
1982,"REVIN, Nikita",-13,UKR,08 Mar 2001,18,5.50,100252909,REVIN, Nikita
1982,"ROSTAMI, Armin",-13,IRI,08 Feb 2001,5,5.50,100276373,ROSTAMI, Armin
1985,"GARRIDO, Sergio",-12,COL,28 Aug 2000,15,5.50,100313953,GARRIDO, Sergio
1985,"KIM, Minsung",-12,KOR,31 Aug 2000,20,5.50,100268861,KIM, Minsung
1987,"ANDRIANALY, Dylan",-12,FRA,28 Feb 2002,5,5.25,100328079,ANDRIANALY, Dylan
1987,"ANN, Sukhee",-12,KOR,04 Aug 2000,12,5.25,100279142,ANN, Sukhee
1987,"ARAUJO, Pedro",-12,POR,26 Mar 2002,4,5.25,100254795,ARAUJO, Pedro
1987,"BENIWAL, Amit",-12,IND,06 Mar 2000,4,5.25,100278581,BENIWAL, Amit
